BoroCT2010,LotArea,FootPrint,FloorSpace,AssessLand
4134100,3812328.0,1283518.95129,1925908.0,23582862.0
4134700,8676536.0,1952601.3515,5075110.0,81605875.0
4136700,5189820.0,1592058.09042,3104311.0,35529143.0
4137700,5514152.0,1704671.80287,2722848.0,31034097.0
4138501,5839171.0,1917865.60012,3892908.0,44962084.0
4138502,5069559.0,16254.0232214,8075.0,58194000.0
4139900,2388610.0,787469.353266,936461.0,11593766.0
4140300,2365361.0,796661.801166,1097892.0,9950030.0
4140901,1294412.0,413146.169711,493706.0,7169014.0
4140902,2946184.0,1011502.70028,1365409.0,14654573.0
4141700,5606769.0,1930123.24968,2874227.0,33538837.0
4142900,3712232.0,1353195.62122,1947946.0,19106030.0
4143500,2406475.0,809590.069293,1067894.0,9613118.0
4144100,2387796.0,801787.377813,1342938.0,11185555.0
4144700,2694058.0,1016764.18925,1591803.0,26806691.0
4145101,1645595.0,606712.718926,917017.0,13957767.0
4145102,2096516.0,723102.016687,1090139.0,8410241.0
4145900,2608051.0,1004930.2261,1413286.0,16995603.0
4146300,2008223.0,791448.983318,1542793.0,19509546.0
4146700,2130521.0,907005.171271,1813546.0,25664626.0
4147100,2817527.0,984441.93045,1923252.0,21800837.0
4147900,5187229.0,1469410.60785,2451232.0,33728577.0
4148300,7610288.0,1758344.31989,2519963.0,25868337.0
4150701,6071502.0,1660613.51798,2418243.0,32257075.0
4150702,5763894.0,1611974.27895,2609548.0,29511903.0
4152901,11819310.0,2143963.17259,3765607.0,104865597.0
4152902,7000328.0,2061805.90436,3079460.0,37668555.0
4155101,4228300.0,126017.272963,3750565.0,95136750.0
4155102,10506092.0,3019589.17862,5948407.0,71525331.0
4156700,11163200.0,1470648.07738,2419901.0,112414518.0
4157101,11906448.0,2673660.91715,3336979.0,64642503.0
4157102,1825360.0,570904.105674,692566.0,6625193.0
4157901,6423439.0,1911346.1165,2237399.0,30031686.0
4157902,5067518.0,1667853.36447,2213018.0,29671328.0
4157903,4721434.0,1529629.53962,1828607.0,23703851.0
4161700,4800400.0,1599728.46435,2301519.0,29236141.0
4162100,4724299.0,1650726.1111,2560266.0,29662594.0
5000300,3109538.0,903673.612499,2945327.0,19039976.0
5000600,14383265.0,1088326.48881,2587319.0,29450448.0
5000700,2687481.0,719577.237497,2828973.0,16422061.0
5000800,5331110.0,1681453.19462,2914257.0,17594888.0
5000900,1683658.0,536348.757962,1402628.0,5310856.0
5001100,2222377.0,933616.103538,2113708.0,7035884.0
5001700,2063584.0,539582.297028,877428.0,4203067.0
5001800,9045662.0,762463.130708,236591.0,43961850.0
5002001,2238983.0,620463.20828,1174286.0,5968907.0
5002002,4873509.0,1231677.39862,2119322.0,20520286.0
5002100,12326361.0,1821539.68623,3267647.0,29764546.0
5002700,1942778.0,558041.783881,1575107.0,8662114.0
5002900,3765196.0,1116259.98482,2291061.0,13055899.0
5003300,5440252.0,1161820.97754,2204204.0,11939433.0
5003600,2206574.0,667726.506124,1063712.0,6177407.0
5003900,5082605.0,668849.776445,1399827.0,33344659.0
5004000,6874300.0,2279679.58711,5617905.0,27273312.0
5004700,6104474.0,1131685.71492,2111336.0,22521707.0
5005000,5325433.0,1454410.73852,2670217.0,18497008.0
5005900,6939040.0,1086356.21956,1784174.0,31419077.0
5006400,4681058.0,1353247.94869,2143402.0,20068626.0
5006700,6125794.0,1468911.09932,2516534.0,28018724.0
5007000,23077395.0,3153551.20563,5232144.0,55795646.0
5007400,3774153.0,1053787.13666,2111388.0,14520221.0
5007500,3495283.0,1034739.24374,1875228.0,13115643.0
5007700,1073573.0,376720.750721,778544.0,2514114.0
5008100,5467367.0,1428063.15945,3380159.0,16294120.0
5009601,5618080.0,1558122.27977,2548840.0,27398253.0
5009602,4361674.0,1357279.83285,2030262.0,16521481.0
5009700,8700280.0,1463626.04023,2444246.0,26138430.0
5010500,6296745.0,1879884.38991,2843082.0,25052494.0
5011201,6222961.0,1804212.92832,3133327.0,17766501.0
5011202,18206706.0,2409881.60833,3713205.0,51016790.0
5011401,2889129.0,782701.801193,1516066.0,12511889.0
5011402,4078727.0,1289461.45369,1890674.0,14772735.0
5012100,5340614.0,1666198.93082,2097525.0,23543092.0
5012200,5912141.0,1919826.42129,2516955.0,22905050.0
5012500,3769553.0,1082456.46291,1568861.0,14999983.0
5012804,19976718.0,1895723.49254,2436286.0,35545345.0
5012805,2720149.0,877862.233872,1398780.0,6322408.0
5012806,20099367.0,1655738.358,3112385.0,34732825.0
5013201,3288047.0,882622.116034,1192681.0,12554328.0
5013203,7717026.0,2075798.32567,3655029.0,21749099.0
5013204,6415855.0,1867965.45844,2683113.0,18939356.0
5013301,600394.0,161286.676246,572565.0,3893128.0
5013302,5503872.0,1741058.4286,2375701.0,22623317.0
5013400,5905366.0,1866678.36843,2508794.0,22454830.0
5013800,9376647.0,2817878.69516,4005828.0,23422541.0
5014100,2484623.0,712085.632474,1249657.0,8134276.0
5014604,8254991.0,2338212.05151,3711540.0,26635656.0
5014605,5378412.0,1525870.55087,2111275.0,15658952.0
5014606,8324217.0,1826782.09267,3450423.0,38018536.0
5014607,4872103.0,1463944.4124,2443302.0,17261968.0
5014608,3242300.0,985050.567197,1882292.0,9040399.0
5014700,14349652.0,1654349.01815,2364507.0,48180699.0
5015100,7611103.0,2290441.40399,3012814.0,32326598.0
5015400,17903160.0,21592.9531735,11359.0,5053500.0
5015601,10393421.0,2876940.20085,3760766.0,34472114.0
5015602,6220787.0,1646452.98677,2080504.0,16104122.0
5015603,6303304.0,1570335.22874,2593146.0,18448959.0
5016901,4424281.0,1263078.57621,1820725.0,21791963.0
5017005,7904971.0,2093035.19405,3185077.0,21840751.0
5017007,3066942.0,1155705.33384,2699472.0,16478400.0
5017008,7557931.0,2188694.94387,3872155.0,17611538.0
5017009,6616503.0,1837507.8711,2827224.0,13846328.0
5017010,7071512.0,2554759.91614,4941660.0,22989686.0
5017011,5096636.0,1498391.05988,2536420.0,13359829.0
5017012,5164902.0,1520312.60534,2393213.0,12726573.0
5017300,2328548.0,633723.341884,1319615.0,7896440.0
5017600,12052156.0,2727106.76963,4386993.0,28093166.0
5017700,23733730.0,4690531.35506,7133306.0,71611561.0
5018100,27595029.0,2178868.4833,3528232.0,110836941.0
5018701,2452045.0,687122.585276,927211.0,9808177.0
5018702,7134547.0,2067288.01977,3420679.0,19396293.0
5018901,7735561.0,2301838.26251,3033733.0,35303620.0
5018902,5202993.0,1493267.54803,2492805.0,10617902.0
5019700,2234184.0,753107.027221,919988.0,9854950.0
5019800,40773602.0,3607617.82947,6398067.0,68640917.0
5020100,4712089.0,1439445.70503,1869764.0,25106587.0
5020700,6174830.0,2096084.85871,3151182.0,20369410.0
5020801,18994676.0,3171374.2791,6024627.0,65404459.0
5020803,13861144.0,2519624.45376,4293076.0,34357539.0
5020804,7932101.0,2276511.96507,3556832.0,17598183.0
5021300,6073366.0,1742654.15305,2460463.0,20448615.0
5022300,5080521.0,1192938.86145,1621521.0,9791256.0
5022600,43809464.0,5829498.87152,8433046.0,130499210.0
5022800,46287439.0,634766.349417,706597.0,47879930.0
5023100,4671403.0,1218980.67751,2017577.0,12972638.0
5023900,3639327.0,1186296.64753,1695440.0,11578787.0
5024401,22624354.0,2895694.73219,5201375.0,40015208.0
5024402,13871169.0,1621979.07204,3019592.0,23835446.0
5024700,3329471.0,1110811.9355,1513681.0,18600569.0
5024800,9510234.0,2249574.7085,3411693.0,24493256.0
5025100,7771287.0,2280924.82884,3242932.0,24880911.0
5027301,21069816.0,2316350.21501,3699763.0,116845381.0
5027302,8466199.0,1224648.27093,29530025.0,19871151.0
5027702,12458916.0,3243281.30846,6305513.0,118169704.0
5027704,4468129.0,1183224.49669,2179159.0,14625753.0
5027705,4050679.0,1339842.78599,2715292.0,10767676.0
5027706,3429345.0,1118192.59709,2203527.0,21665912.0
5027900,40283487.0,1194846.6677,1671085.0,234203339.0
5029102,15976501.0,2431374.5849,3373169.0,49452146.0
5029103,10890052.0,3017099.37375,4881563.0,42313064.0
5029104,6444796.0,2023775.71192,3688210.0,24086047.0
5030301,4211593.0,1481602.48424,2536012.0,14885816.0
5030302,5627232.0,1760974.66894,3126349.0,22837588.0
5031901,2754802.0,698849.99503,1276626.0,11412958.0
5031902,6281605.0,1318923.17525,2395321.0,14629178.0
5032300,18374434.0,1915298.62454,2251096.0,65337058.0
nan,8365105.0,2641673.4635,8642748.0,81294355.0
