,BoroCT2010,LotArea,FP,CT_Land,Bldg/Land,Lot/Land,Bldg/Lot
1860,4071702,1141340.0,812110.088629,2338495.88766,34.73,48.81,71.15
1861,4071900,1018557.0,427927.971005,1758572.3888,24.33,57.92,42.01
1862,4072100,1208756.0,635022.118651,1818395.48265,34.92,66.47,52.54
1863,4072300,3570349.0,1148818.30954,5059892.40584,22.7,70.56,32.18
1864,4072900,1401170.0,566568.755941,2085109.02046,27.17,67.2,40.44
1865,4073100,1347838.0,570603.875318,2028647.55127,28.13,66.44,42.33
1866,4073700,1172379.0,613318.074239,2269305.22657,27.03,51.66,52.31
1867,4073900,1445728.0,649284.119106,2410955.70342,26.93,59.96,44.91
1868,4074100,1228457.0,484911.052206,1850017.00963,26.21,66.4,39.47
1869,4074300,1409366.0,706779.165553,2083264.19662,33.93,67.65,50.15
1870,4074500,1060229.0,381195.076388,1805456.9622,21.11,58.72,35.95
1871,4074700,2274471.0,631121.121661,3179939.95664,19.85,71.53,27.75
1872,4074900,2426421.0,743215.000256,3856288.09444,19.27,62.92,30.63
1873,4075701,1792726.0,701373.409222,2126258.96796,32.99,84.31,39.12
1874,4075702,2569178.0,974974.145097,3780948.41188,25.79,67.95,37.95
1875,4076901,1062272.0,534400.142913,1931642.73183,27.67,54.99,50.31
1876,4076902,626947.0,289135.220098,1084634.36171,26.66,57.8,46.12
1877,4077300,2070223.0,400805.19633,3038717.82755,13.19,68.13,19.36
1878,4077500,1626659.0,602551.155789,2467850.93194,24.42,65.91,37.04
1879,4077902,4510030.0,1546304.9702,6065854.26024,25.49,74.35,34.29
1880,4077903,1993584.0,566702.705235,2865963.63769,19.77,69.56,28.43
1881,4077904,2726195.0,1102427.05203,4125289.8199,26.72,66.08,40.44
1882,4077905,2189028.0,457315.471004,2958848.76192,15.46,73.98,20.89
1883,4077906,2105641.0,828479.064362,3088389.61169,26.83,68.18,39.35
1884,4077907,1488093.0,609275.213439,2307804.25592,26.4,64.48,40.94
1885,4077908,1519353.0,416492.982686,2156618.61296,19.31,70.45,27.41
1886,4078800,1391364.0,487753.107938,2072923.08114,23.53,67.12,35.06
1887,4079000,1714014.0,615348.525597,2772536.65794,22.19,61.82,35.9
1888,4079200,2203918.0,683966.410627,3889150.39679,17.59,56.67,31.03
1889,4079300,9036300.0,62572.5377851,9357142.51035,0.67,96.57,0.69
1890,4079701,873004.0,352699.11286,1199494.55784,29.4,72.78,40.4
1891,4079702,2331704.0,497124.836607,3101779.57828,16.03,75.17,21.32
1892,4079900,2041706.0,897438.941199,3090324.09427,29.04,66.07,43.96
1893,4080301,2085886.0,872462.97771,3470954.84148,25.14,60.1,41.83
1894,4080302,11356882.0,855954.689955,4633432.55934,18.47,245.11,7.54
1895,4080900,9040253.0,2782943.81594,10755472.7879,25.87,84.05,30.78
1896,4081400,2377191.0,819817.920694,4043897.41534,20.27,58.78,34.49
1897,4081800,2448838.0,893383.672419,4030425.10271,22.17,60.76,36.48
1898,4083700,4445281.0,1179360.11093,8454832.06559,13.95,52.58,26.53
1899,4083800,3502009.0,1367894.34668,5332408.46073,25.65,65.67,39.06
1900,4084000,4052072.0,1710285.00326,6120458.09407,27.94,66.21,42.21
1901,4084500,1466714.0,624377.706265,2034223.6259,30.69,72.1,42.57
1902,4084601,2241507.0,790689.115417,3581021.05825,22.08,62.59,35.27
1903,4084602,215931656.0,11276586.9956,8100613.5821,139.21,2665.62,5.22
1904,4084900,2245754.0,1411753.79276,3276963.27186,43.08,68.53,62.86
1905,4085300,1447307.0,917197.30072,2102465.80672,43.62,68.84,63.37
1906,4085500,914713.0,541153.887703,1405499.85981,38.5,65.08,59.16
1907,4085700,978560.0,487824.690554,1425026.4315,34.23,68.67,49.85
1908,4085900,1065679.0,576273.442436,1570940.91596,36.68,67.84,54.08
1909,4086100,1093183.0,456734.730111,1603443.54833,28.48,68.18,41.78
1910,4086300,999871.0,586270.748041,1551084.28139,37.8,64.46,58.63
1911,4086400,10903301.0,1593976.15623,12090470.8607,13.18,90.18,14.62
1912,4086500,1219275.0,548491.837998,1685034.01512,32.55,72.36,44.99
1913,4086900,3685943.0,2417638.74828,6527025.1607,37.04,56.47,65.59
1914,4087100,2607168.0,1721767.03093,4768480.85496,36.11,54.68,66.04
1915,4088400,7971599.0,2760817.35065,16338876.9854,16.9,48.79,34.63
1916,4088901,4441909.0,1463127.68154,6858889.80887,21.33,64.76,32.94
1917,4089200,23409797.0,4169841.56264,30989324.6872,13.46,75.54,17.81
1918,4090700,12620001.0,2894567.15074,22021642.8067,13.14,57.31,22.94
1919,4091601,36044725.0,3693386.94888,47033908.6167,7.85,76.64,10.25
1920,4091602,11490860.0,171559.934047,13689745.7494,1.25,83.94,1.49
1921,4091800,9960845.0,124018.477442,12113690.9807,1.02,82.23,1.25
1922,4091900,3184857.0,1387504.60017,4909113.29622,28.26,64.88,43.57
1923,4092200,4257416.0,1495313.92151,6844418.0553,21.85,62.2,35.12
1924,4092500,2303538.0,1135105.78407,3362669.10571,33.76,68.5,49.28
1925,4092800,5178357.0,1849844.8256,8206266.9657,22.54,63.1,35.72
1926,4092900,7221231.0,2672355.148,10257413.3203,26.05,70.4,37.01
1927,4093401,3402189.0,1338172.71048,5833413.94369,22.94,58.32,39.33
1928,4093402,5228886.0,1039850.70773,4259440.24204,24.41,122.76,19.89
1929,4093800,4603852.0,1143343.01793,8701232.01016,13.14,52.91,24.83
1930,4093900,3483106.0,1363578.52703,7072803.06456,19.28,49.25,39.15
1931,4094201,3550085.0,1067835.72888,3813338.8485,28.0,93.1,30.08
1932,4094202,3676902.0,1101302.82352,7610172.11399,14.47,48.32,29.95
1933,4094203,2972354.0,590434.712234,5483276.04441,10.77,54.21,19.86
1934,4094500,9535383.0,3131255.35934,16426084.6721,19.06,58.05,32.84
1935,4094700,2012498.0,967343.74519,2935620.77799,32.95,68.55,48.07
1936,4095400,4101938.0,1453392.22174,8742722.38649,16.62,46.92,35.43
1937,4096400,4454299.0,1360107.00441,9239908.73565,14.72,48.21,30.53
1938,4097202,713912.0,163840.009387,6197877.56477,2.64,11.52,22.95
1939,4097203,15050400.0,714256.39876,14143048.0465,5.05,106.42,4.75
1940,4097204,2294126.0,758778.055855,4213897.36347,18.01,54.44,33.07
1941,4097300,3617067.0,1004788.83641,5595370.20829,17.96,64.64,27.78
1942,4098100,4327676.0,1414163.27323,6956794.76774,20.33,62.21,32.68
1943,4098700,5049167.0,1593939.12955,7162698.05804,22.25,70.49,31.57
1944,4099100,7305893.0,2150670.96904,11557974.9909,18.61,63.21,29.44
1945,4099200,2039550.0,624411.02893,6273200.97759,9.95,32.51,30.62
1946,4099701,8324567.0,980447.640532,10653879.0321,9.2,78.14,11.78
1947,4099703,3460831.0,916160.682517,6478257.75474,14.14,53.42,26.47
1948,4099704,5598224.0,1568227.82674,7174616.04485,21.86,78.03,28.01
1949,4099705,2994747.0,713263.573088,4676354.58139,15.25,64.04,23.82
1950,4099801,3367994.0,1164399.73744,4916319.28644,23.68,68.51,34.57
1951,4099802,2072981.0,652727.4311,4659637.47057,14.01,44.49,31.49
1952,4099900,5926250.0,543582.658831,6627583.97439,8.2,89.42,9.17
1953,4100801,3319518.0,881340.368152,6930293.67489,12.72,47.9,26.55
1954,4100802,7742042.0,2082421.49295,11196597.3273,18.6,69.15,26.9
1955,4101001,5635696.0,1769270.03683,8674698.52908,20.4,64.97,31.39
1956,4101002,3343138.0,1111305.75926,5986115.73558,18.56,55.85,33.24
1957,4101700,6931367.0,2146400.66348,10682968.8058,20.09,64.88,30.97
1958,4102900,3046461.0,1040322.11885,5339720.32731,19.48,57.05,34.15
1959,4103201,4631273.0,917464.626147,4311253.65728,21.28,107.42,19.81
1960,4103202,5544956.0,1972129.32846,7675665.46222,25.69,72.24,35.57
1961,4103300,4384037.0,1493726.39996,6525351.5685,22.89,67.18,34.07
1962,4103900,6001280.0,1942448.34659,9479740.76998,20.49,63.31,32.37
1963,4104700,6290815.0,1990019.39161,9061045.31462,21.96,69.43,31.63
1964,4105900,4630303.0,1614762.4379,7002900.81829,23.06,66.12,34.87
1965,4107201,11599629.0,1211837.61087,14756841.5659,8.21,78.61,10.45
1966,4107202,7808780.0,15784.3657034,74387771.828,0.02,10.5,0.2
1967,4108500,3086325.0,953957.577381,4838779.26281,19.71,63.78,30.91
1968,4109300,7173354.0,1762842.8771,11540422.1528,15.28,62.16,24.57
1969,4109700,3171252.0,987516.412447,4751919.62267,20.78,66.74,31.14
1970,4109900,2564730.0,1067318.12605,4114052.50473,25.94,62.34,41.62
1971,4111300,3796845.0,1152111.51024,7825364.23309,14.72,48.52,30.34
1972,4112300,1835668.0,788076.827548,3005919.33963,26.22,61.07,42.93
1973,4112900,2306139.0,798123.739267,3764154.1685,21.2,61.27,34.61
1974,4113300,1625928.0,582620.773073,2802497.73632,20.79,58.02,35.83
1975,4113900,2635450.0,990273.520197,4132816.05246,23.96,63.77,37.58
1976,4114100,3216462.0,1122938.06254,4816036.07894,23.32,66.79,34.91
1977,4114700,2221721.0,732267.541989,3311049.88641,22.12,67.1,32.96
1978,4115100,2252395.0,540365.302324,3192227.70071,16.93,70.56,23.99
1979,4115500,1300378.0,510305.328517,2013039.63893,25.35,64.6,39.24
1980,4115700,2074585.0,826859.999525,3386397.12075,24.42,61.26,39.86
1981,4115900,2354679.0,796163.316612,3326142.86983,23.94,70.79,33.81
1982,4116100,1360144.0,584850.557338,1908884.01588,30.64,71.25,43.0
1983,4116300,1884578.0,863169.562178,2707156.43829,31.88,69.61,45.8
1984,4116700,1051367.0,476209.884414,1787963.4013,26.63,58.8,45.29
1985,4117100,2680022.0,1150268.1947,4280909.70652,26.87,62.6,42.92
1986,4117500,3858982.0,1521072.72615,6052323.89071,25.13,63.76,39.42
1987,4118100,1406420.0,542029.198662,2096778.88162,25.85,67.08,38.54
1988,4118500,1071886.0,447829.053317,1665902.13449,26.88,64.34,41.78
1989,4118700,1388008.0,499680.555363,2015272.4628,24.79,68.87,36.0
1990,4118900,1463878.0,562730.796817,2178181.86135,25.83,67.21,38.44
1991,4119100,1646176.0,718415.178617,2342906.88141,30.66,70.26,43.64
1992,4119300,1626158.0,621051.025092,2275552.29931,27.29,71.46,38.19
1993,4119500,1288285.0,450207.671994,2037041.56467,22.1,63.24,34.95
1994,4119900,1398526.0,494409.25586,1984492.94378,24.91,70.47,35.35
1995,4120100,1208551.0,439524.8174,1753563.05106,25.06,68.92,36.37
1996,4120300,1292467.0,451052.453786,1980421.58664,22.78,65.26,34.9
1997,4120500,1555767.0,616309.787021,2176840.41597,28.31,71.47,39.61
1998,4120700,4466049.0,888440.074647,7440761.63972,11.94,60.02,19.89
1999,4121100,6889156.0,20870.0772636,11184981.8522,0.19,61.59,0.3
2000,4121500,4924081.0,986768.031268,6906260.85319,14.29,71.3,20.04
2001,4122300,3517984.0,1234707.611,5271319.45051,23.42,66.74,35.1
2002,4122701,8833669.0,1681512.42803,7529200.50369,22.33,117.33,19.04
2003,4122702,3539614.0,859685.58609,4801785.89473,17.9,73.71,24.29
2004,4124100,3490182.0,1271640.49235,5369893.90031,23.68,65.0,36.43
2005,4124700,3397298.0,1222698.61044,5206785.78031,23.48,65.25,35.99
2006,4125700,2283065.0,879967.152988,3566900.49063,24.67,64.01,38.54
2007,4126500,1342531.0,554353.30519,2156793.84416,25.7,62.25,41.29
2008,4126700,6733642.0,1604859.08397,8500177.15774,18.88,79.22,23.83
2009,4127700,7663845.0,2131219.00921,11606255.9831,18.36,66.03,27.81
2010,4128300,10823760.0,89081.0729937,21272253.3151,0.42,50.88,0.82
2011,4129102,5449466.0,1568307.27439,10935400.6206,14.34,49.83,28.78
2012,4129103,3571163.0,964606.323325,4939099.36025,19.53,72.3,27.01
2013,4129104,5247677.0,1545455.84463,7607337.69137,20.32,68.98,29.45
2014,4130100,4694692.0,1372085.95846,7413875.1449,18.51,63.32,29.23
2015,4133300,4677497.0,1568183.27766,7439227.13029,21.08,62.88,33.53
2016,4133900,1633693.0,544187.933002,2434847.37948,22.35,67.1,33.31
2017,4134100,3812328.0,1283518.95129,6340103.0004,20.24,60.13,33.67
2018,4134700,8676536.0,1952601.3515,11560676.4748,16.89,75.05,22.5
2019,4136700,5452750.0,1726019.72863,8262819.81349,20.89,65.99,31.65
2020,4137700,5538319.0,1711854.55787,8038803.67507,21.29,68.89,30.91
2021,4138501,5844171.0,1919704.49758,11199226.3513,17.14,52.18,32.85
2022,4138502,16034663.0,30635.8646883,26208957.5031,0.12,61.18,0.19
2023,4139900,2400281.0,788025.879205,3968601.40969,19.86,60.48,32.83
2024,4140300,2365361.0,796661.801166,4116709.23551,19.35,57.46,33.68
2025,4140901,1294412.0,413146.169711,2608328.09572,15.84,49.63,31.92
2026,4140902,3373684.0,1012109.30402,5843531.83367,17.32,57.73,30.0
2027,4141700,5655688.0,1946472.74595,9658570.07951,20.15,58.56,34.42
2028,4142900,3714232.0,1354423.69629,5720440.61958,23.68,64.93,36.47
2029,4143500,2406475.0,809590.069293,3803289.00405,21.29,63.27,33.64
2030,4144100,2387796.0,801787.377813,3627719.91425,22.1,65.82,33.58
2031,4144700,2719058.0,1028876.48058,4401154.89491,23.38,61.78,37.84
2032,4145101,1702095.0,615156.32497,2704350.21542,22.75,62.94,36.14
2033,4145102,2100922.0,723963.178092,3780661.87198,19.15,55.57,34.46
2034,4145900,2608051.0,1004930.2261,4007730.28628,25.07,65.08,38.53
2035,4146300,2030792.0,793471.187643,3526503.84249,22.5,57.59,39.07
2036,4146700,2151935.0,931892.62981,3759537.79754,24.79,57.24,43.3
2037,4147100,2887755.0,1034718.6533,4561921.36165,22.68,63.3,35.83
2038,4147900,5318262.0,1481297.48762,9172314.94925,16.15,57.98,27.85
2039,4148300,8274961.0,1766758.0736,14723337.7405,12.0,56.2,21.35
2040,4150701,6095821.0,1663200.66322,9372852.02597,17.74,65.04,27.28
2041,4150702,5785674.0,1622311.67631,9156892.98245,17.72,63.18,28.04
2042,4152901,11825010.0,2191516.7259,15022067.3211,14.59,78.72,18.53
2043,4152902,7139017.0,2070891.11831,11120070.5579,18.62,64.2,29.01
2044,4155101,4228300.0,126017.272963,5175923.56839,2.43,81.69,2.98
2045,4155102,10525596.0,3020553.47228,15548071.9502,19.43,67.7,28.7
2046,4156700,11662213.0,1470992.18783,15691165.917,9.37,74.32,12.61
2047,4157101,12188048.0,2688323.95958,13381456.2991,20.09,91.08,22.06
2048,4157102,1835360.0,571209.42925,3367081.71797,16.96,54.51,31.12
2049,4157901,6435439.0,1912260.31508,9833175.32745,19.45,65.45,29.71
2050,4157902,5073018.0,1668649.09429,7773114.06926,21.47,65.26,32.89
2051,4157903,4767935.0,1547103.53943,7335307.35005,21.09,65.0,32.45
2052,4161700,4856046.0,1628117.19192,7607649.8159,21.4,63.83,33.53
2053,4162100,4732612.0,1652290.87442,7733654.75269,21.36,61.2,34.91
2054,5000300,3603577.0,928287.379512,4119897.65683,22.53,87.47,25.76
2055,5000600,14513467.0,1170445.4268,7177814.61499,16.31,202.2,8.06
2056,5000700,4557203.0,842998.339076,5498769.28009,15.33,82.88,18.5
2057,5000800,5960796.0,1739784.39174,8555031.68164,20.34,69.68,29.19
2058,5000900,1689872.0,538121.065307,2497009.69813,21.55,67.68,31.84
2059,5001100,2255652.0,940497.615591,3496830.1013,26.9,64.51,41.7
2060,5001700,2070156.0,541623.874536,3295780.52686,16.43,62.81,26.16
2061,5001800,9045662.0,762463.130708,9826748.86439,7.76,92.05,8.43
2062,5002001,3522346.0,677677.22191,5335050.75785,12.7,66.02,19.24
2063,5002002,5471017.0,1265634.26332,8530410.01026,14.84,64.14,23.13
2064,5002100,12926898.0,1895723.33588,9417074.94254,20.13,137.27,14.66
2065,5002700,1948568.0,558269.560579,2702766.23619,20.66,72.1,28.65
2066,5002900,3821655.0,1132844.90093,5669716.00652,19.98,67.4,29.64
2067,5003300,5542113.0,1177484.9738,9209411.52285,12.79,60.18,21.25
2068,5003600,2367684.0,694243.951899,4372029.48043,15.88,54.16,29.32
2069,5003900,5082605.0,668849.776445,6296472.97854,10.62,80.72,13.16
2070,5004000,6937928.0,2289436.5791,12712719.3581,18.01,54.57,33.0
2071,5004700,6145820.0,1146317.23101,9533952.62006,12.02,64.46,18.65
2072,5005000,6106670.0,1460406.62989,9158951.9133,15.95,66.67,23.91
2073,5005900,11123290.0,1094819.19227,14935143.4275,7.33,74.48,9.84
2074,5006400,4779458.0,1359866.22967,7644307.11875,17.79,62.52,28.45
2075,5006700,6948976.0,1519515.48104,10255801.0863,14.82,67.76,21.87
2076,5007000,23971513.0,3273869.7254,28727547.6965,11.4,83.44,13.66
2077,5007400,3840013.0,1067049.95379,5788237.74119,18.43,66.34,27.79
2078,5007500,3532892.0,1040059.15929,5160331.00121,20.15,68.46,29.44
2079,5007700,1108595.0,385591.720079,2674908.05969,14.42,41.44,34.78
2080,5008100,5530245.0,1436237.11321,8357981.85325,17.18,66.17,25.97
2081,5009601,5652680.0,1566230.93261,8358535.05177,18.74,67.63,27.71
2082,5009602,4397741.0,1361217.59512,6649177.18512,20.47,66.14,30.95
2083,5009700,8852109.0,1505305.22095,11080194.8998,13.59,79.89,17.01
2084,5010500,6360341.0,1898940.81436,8794153.17383,21.59,72.32,29.86
2085,5011201,7542508.0,1864759.57308,17602458.7866,10.59,42.85,24.72
2086,5011202,18364534.0,2461338.62636,21697599.2771,11.34,84.64,13.4
2087,5011401,3409857.0,785453.160173,5672591.56397,13.85,60.11,23.03
2088,5011402,4101932.0,1294953.31977,6228603.97069,20.79,65.86,31.57
2089,5012100,5341622.0,1666457.84591,7991902.7682,20.85,66.84,31.2
2090,5012200,5921341.0,1925123.48617,8916973.27703,21.59,66.41,32.51
2091,5012500,3781883.0,1083899.79258,4954936.20677,21.88,76.33,28.66
2092,5012804,20185394.0,1948483.61179,9431497.85033,20.66,214.02,9.65
2093,5012805,2914374.0,1243234.20853,10626770.4214,11.7,27.42,42.66
2094,5012806,21371133.0,1678397.85762,13878639.83,12.09,153.99,7.85
2095,5013201,3288047.0,882622.116034,5054382.68569,17.46,65.05,26.84
2096,5013203,7734476.0,2077623.03768,11116096.5734,18.69,69.58,26.86
2097,5013204,6425920.0,1871208.89413,11249695.0381,16.63,57.12,29.12
2098,5013301,600394.0,161286.676246,721333.340599,22.36,83.23,26.86
2099,5013302,6089832.0,2079467.86756,9313022.44785,22.33,65.39,34.15
2100,5013400,5964243.0,1882333.57026,9160107.15698,20.55,65.11,31.56
2101,5013800,9413344.0,2822574.97593,15144691.7159,18.64,62.16,29.98
2102,5014100,2505986.0,715344.602899,3339487.99643,21.42,75.04,28.55
2103,5014604,8379313.0,2352940.14788,12147647.8948,19.37,68.98,28.08
2104,5014605,5398145.0,1528391.37074,9495011.2006,16.1,56.85,28.31
2105,5014606,8529731.0,1831049.0285,19046332.0257,9.61,44.78,21.47
2106,5014607,4898348.0,1466400.84499,7353796.49632,19.94,66.61,29.94
2107,5014608,3260300.0,985270.124557,4831070.52792,20.39,67.49,30.22
2108,5014700,14362452.0,1658549.71144,17974077.8258,9.23,79.91,11.55
2109,5015100,7650998.0,2297234.17819,10824285.4394,21.22,70.68,30.03
2110,5015400,17903160.0,21592.9531735,23365013.0231,0.09,76.62,0.12
2111,5015601,10450349.0,2888199.41538,15400571.5916,18.75,67.86,27.64
2112,5015602,6235257.0,1650114.60214,9487737.88353,17.39,65.72,26.46
2113,5015603,6515556.0,1591555.46022,10209179.8826,15.59,63.82,24.43
2114,5016901,4439781.0,1282876.08091,8534245.438,15.03,52.02,28.9
2115,5017005,8021597.0,2114232.82792,16126798.1465,13.11,49.74,26.36
2116,5017007,3273049.0,1164136.40478,15720638.2602,7.41,20.82,35.57
2117,5017008,7571531.0,2195429.08705,11167419.6147,19.66,67.8,29.0
2118,5017009,6659403.0,1845237.45959,11566024.4535,15.95,57.58,27.71
2119,5017010,7632006.0,2561532.79533,11956615.6788,21.42,63.83,33.56
2120,5017011,5227821.0,1514152.56362,7741836.7015,19.56,67.53,28.96
2121,5017012,5181802.0,1521849.49075,10807037.0108,14.08,47.95,29.37
2122,5017300,2381548.0,635462.024415,3688472.06255,17.23,64.57,26.68
2123,5017600,15287536.0,2784273.85873,35647099.0488,7.81,42.89,18.21
2124,5017700,23910088.0,4706296.41504,38417571.4543,12.25,62.24,19.68
2125,5018100,41764224.0,2571671.54747,56267002.937,4.57,74.23,6.16
2126,5018701,2888046.0,693971.124868,4266347.45424,16.27,67.69,24.03
2127,5018702,7142922.0,2069189.9869,10788342.8124,19.18,66.21,28.97
2128,5018901,7766686.0,2313737.11362,11706731.4208,19.76,66.34,29.79
2129,5018902,5219193.0,1494754.37864,8558394.04484,17.47,60.98,28.64
2130,5019700,2255694.0,755531.987634,3231720.01123,23.38,69.8,33.49
2131,5019800,54474846.0,3639817.6278,60989003.3624,5.97,89.32,6.68
2132,5020100,4769312.0,1446752.07984,6756462.79968,21.41,70.59,30.33
2133,5020700,6525053.0,2445305.15983,9982026.77166,24.5,65.37,37.48
2134,5020801,19172803.0,3207207.43423,28012611.0242,11.45,68.44,16.73
2135,5020803,15932181.0,2533776.1343,22622289.747,11.2,70.43,15.9
2136,5020804,7973497.0,2281452.2878,14324580.0607,15.93,55.66,28.61
2137,5021300,6073366.0,1742654.15305,8430209.45152,20.67,72.04,28.69
2138,5022300,5293632.0,1208469.85849,7143297.8939,16.92,74.11,22.83
2139,5022600,48947933.0,5929819.53571,86240757.5615,6.88,56.76,12.11
2140,5022800,61571568.0,722985.039589,116229592.005,0.62,52.97,1.17
2141,5023100,4696085.0,1225545.96907,6280175.24421,19.51,74.78,26.1
2142,5023900,3725030.0,1190680.80528,5676613.47376,20.98,65.62,31.96
2143,5024401,23674198.0,2923673.19325,22757084.0994,12.85,104.03,12.35
2144,5024402,14150090.0,1647461.22629,19268062.9263,8.55,73.44,11.64
2145,5024700,3343643.0,1112489.4878,5207303.83343,21.36,64.21,33.27
2146,5024800,11157079.0,2281053.98393,17585994.725,12.97,63.44,20.44
2147,5025100,7943041.0,2323209.65641,12801492.0984,18.15,62.05,29.25
2148,5027301,22600132.0,2350951.87399,32742109.6576,7.18,69.02,10.4
2149,5027302,8513191.0,1227822.01282,11008674.8838,11.15,77.33,14.42
2150,5027702,12604501.0,3287018.92302,15696998.385,20.94,80.3,26.08
2151,5027704,4468129.0,1183224.49669,5668057.15588,20.88,78.83,26.48
2152,5027705,4050679.0,1339842.78599,5719871.12189,23.42,70.82,33.08
2153,5027706,3429345.0,1118192.59709,4719066.83449,23.7,72.67,32.61
2154,5027900,41532419.0,1209898.53576,58358659.5827,2.07,71.17,2.91
2155,5029102,24783275.0,2954230.53341,106431714.906,2.78,23.29,11.92
2156,5029103,15536428.0,3076091.92673,21977971.0713,14.0,70.69,19.8
2157,5029104,6477436.0,2026419.97236,16334771.9573,12.41,39.65,31.28
2158,5030301,4228226.0,1483647.76268,7821802.63585,18.97,54.06,35.09
2159,5030302,5720729.0,1765378.42646,9788328.66893,18.04,58.44,30.86
2160,5031901,2822002.0,725071.99368,4126595.91884,17.57,68.39,25.69
2161,5031902,6320420.0,1329934.27067,7018116.07694,18.95,90.06,21.04
2162,5032300,19054456.0,1974496.5311,41202676.2857,4.79,46.25,10.36
