,BoroCT2010,boroname,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,floorarea_sqft,s,p,f,l,r
598,3019300,Brooklyn,2116316.0,615517.713994,3717222.0,2903178.99966,1.36477220332,6328.96375326,3962178,1.2804,0.212,6.0392,0.729,0.2908
599,3019400,Brooklyn,1162506.0,606140.418996,1385654.0,1920211.75546,0.73372220329,13393.1385621,1408902,0.7216,0.3157,2.286,0.6054,0.5214
600,3019500,Brooklyn,923451.0,492313.523487,2396225.0,1475082.70783,1.62864359215,6281.92443267,2402384,1.6245,0.3338,4.8673,0.626,0.5331
601,3019600,Brooklyn,1372806.0,753875.067894,1910558.0,2027285.92177,0.942421579257,13672.5147686,1910558,0.9424,0.3719,2.5343,0.6772,0.5491
602,3019700,Brooklyn,1101524.0,557512.189101,2487579.0,1828072.20608,1.37019642423,6671.0271826,2504818,1.3608,0.305,4.4619,0.6026,0.5061
603,3019800,Brooklyn,975919.0,488290.131713,915455.0,1450201.49676,0.633946387488,14134.6712535,919350,0.6313,0.3367,1.8748,0.673,0.5003
604,3019900,Brooklyn,1099393.0,667759.854923,2718617.0,2037876.6031,1.38235553405,7032.08925101,2817070,1.334,0.3277,4.0712,0.5395,0.6074
605,3020000,Brooklyn,971693.0,553028.863298,1075289.0,1451580.25557,0.740771304841,14011.4606137,1075289,0.7408,0.381,1.9444,0.6694,0.5691
606,3020100,Brooklyn,1203384.0,641109.900778,2205761.0,1884866.88194,1.19062784831,7055.75738191,2244175,1.1702,0.3401,3.4405,0.6384,0.5328
607,3020200,Brooklyn,979087.0,496718.833159,920448.0,1451352.49188,0.634200172012,13891.3951837,920448,0.6342,0.3422,1.8531,0.6746,0.5073
608,3020300,Brooklyn,816759.0,473974.416772,1224437.0,1512111.02421,0.874391482392,7556.85996275,1322177,0.8098,0.3135,2.5833,0.5401,0.5803
609,3020400,Brooklyn,977405.0,509619.986768,973759.0,1450945.78399,0.671120182949,13774.5261965,973759,0.6711,0.3512,1.9108,0.6736,0.5214
610,3020500,Brooklyn,1057056.0,587303.18751,1844097.0,1718969.96682,1.1779147042,7801.20969865,2024800,1.0728,0.3417,3.1399,0.6149,0.5556
611,3020600,Brooklyn,1248250.0,650660.819134,1429538.0,1833507.18619,0.77967406442,13605.9252887,1429538,0.7797,0.3549,2.1971,0.6808,0.5213
612,3020700,Brooklyn,995424.0,549732.89186,2559883.0,1468246.00699,1.74349733479,8074.32857355,2559883,1.7435,0.3744,4.6566,0.678,0.5523
613,3020800,Brooklyn,1049518.0,593269.467843,1351109.0,1542688.99694,0.875814245567,13480.7540462,1351109,0.8758,0.3846,2.2774,0.6803,0.5653
614,3021000,Brooklyn,1063727.0,595752.637971,1462803.0,1614539.93249,0.920037324632,13295.1889912,1485437,0.906,0.369,2.4554,0.6588,0.5601
615,3021100,Brooklyn,871015.0,430551.615311,1549856.0,1892154.19535,1.07178315857,5586.48090962,2027979,0.8191,0.2275,3.5997,0.4603,0.4943
616,3021200,Brooklyn,1293260.0,724175.761921,1708345.0,2054324.46666,0.83582414943,13038.9377241,1717054,0.8316,0.3525,2.359,0.6295,0.56
617,3021300,Brooklyn,1113709.0,638482.788339,2839823.0,1989394.75531,1.42940409007,8744.72981859,2843649,1.4275,0.3209,4.4478,0.5598,0.5733
618,3021400,Brooklyn,824458.0,509465.749404,1057741.0,1808036.31237,0.598835871046,12792.1749183,1082717,0.585,0.2818,2.0762,0.456,0.6179
619,3021500,Brooklyn,1051089.0,626308.026031,2794511.0,1598022.9833,1.75848472104,8306.58991838,2810099,1.7487,0.3919,4.4619,0.6577,0.5959
620,3021600,Brooklyn,1193809.0,682572.917871,1707965.0,1810243.92639,0.969899124866,12612.4885441,1755754,0.9435,0.3771,2.5022,0.6595,0.5718
621,3021700,Brooklyn,793887.0,474715.22807,1823479.0,1281458.04769,1.42594211593,8446.76220348,1827285,1.423,0.3704,3.8412,0.6195,0.598
622,3021800,Brooklyn,1114643.0,711918.324175,1771196.0,1698856.96751,1.04470125145,12435.2105826,1774798,1.0426,0.4191,2.4879,0.6561,0.6387
623,3021900,Brooklyn,968544.0,546551.955451,1751713.0,1582742.16433,1.10697120446,8599.50325049,1752050,1.1068,0.3453,3.205,0.6119,0.5643
624,3022000,Brooklyn,1279530.0,853478.348455,2457549.0,2091173.16068,1.22020885117,12202.0872455,2551668,1.1752,0.4081,2.8795,0.6119,0.667
625,3022100,Brooklyn,994154.0,565372.777113,1915302.0,1617936.88124,1.18751295077,8102.35140799,1921321,1.1838,0.3494,3.3877,0.6145,0.5687
626,3022200,Brooklyn,1178814.0,794223.474809,2262492.0,1896474.05051,1.21820174622,11973.0062094,2310288,1.193,0.4188,2.8487,0.6216,0.6737
627,3022400,Brooklyn,1263453.0,734419.493594,2070684.0,1890190.84494,1.10761567045,11693.2310566,2093605,1.0955,0.3885,2.8195,0.6684,0.5813
628,3022600,Brooklyn,941139.0,697810.84599,1324590.0,1680920.14089,0.802581852155,11533.1547465,1349076,0.788,0.4151,1.8982,0.5599,0.7415
629,3022700,Brooklyn,1438780.0,843773.749385,2474585.0,2588318.21641,1.02464874032,7574.09908726,2652117,0.9561,0.326,2.9328,0.5559,0.5865
630,3022800,Brooklyn,1034340.0,694485.836294,1727964.0,1801521.3156,0.962595882149,11781.1847558,1734137,0.9592,0.3855,2.4881,0.5741,0.6714
631,3022900,Brooklyn,1106020.0,600484.157063,1887619.0,1849568.40401,1.06263006858,7200.51965899,1965407,1.0206,0.3247,3.1435,0.598,0.5429
632,3023000,Brooklyn,1084642.0,687069.173211,1743640.0,1624924.5832,1.0730590318,11822.7933277,1743640,1.0731,0.4228,2.5378,0.6675,0.6335
633,3023100,Brooklyn,1104472.0,650407.290418,2092420.0,1716029.90712,1.25849496622,6920.81381998,2159615,1.2193,0.379,3.2171,0.6436,0.5889
634,3023200,Brooklyn,1615774.0,1045205.30613,2992717.0,2436821.50259,1.2672405413,12093.5568543,3088039,1.2281,0.4289,2.8633,0.6631,0.6469
635,3023300,Brooklyn,1149467.0,576172.396071,2414890.0,1849442.02566,1.37312711876,6794.79327155,2539519,1.3057,0.3115,4.1913,0.6215,0.5013
636,3023400,Brooklyn,1201314.0,768172.113246,2658161.0,1827230.61429,1.47408103768,12409.7929343,2693486,1.4547,0.4204,3.4604,0.6575,0.6394
637,3023500,Brooklyn,966133.0,532882.857459,2111303.0,1523725.76704,1.56160449043,6402.63524341,2379457,1.3856,0.3497,3.962,0.6341,0.5516
638,3023600,Brooklyn,1205884.0,790836.81731,3061588.0,1828207.77662,1.69207299059,12601.6989195,3093461,1.6746,0.4326,3.8713,0.6596,0.6558
639,3023800,Brooklyn,1191104.0,766920.638481,2486280.0,1828765.82178,1.3940740633,12794.959665,2549435,1.3595,0.4194,3.2419,0.6513,0.6439
640,3024000,Brooklyn,1186649.0,715993.281204,2245730.0,1827206.39305,1.24245570103,12990.0345424,2270223,1.2291,0.3919,3.1365,0.6494,0.6034
641,3024100,Brooklyn,1134767.0,775781.729684,2075656.0,1939949.84007,1.12539456171,6477.48424886,2183209,1.07,0.3999,2.6756,0.5849,0.6836
642,3024200,Brooklyn,1200551.0,720277.226396,1664154.0,2061125.04683,0.830072878223,13262.5616792,1710884,0.8074,0.3495,2.3104,0.5825,0.6
643,3024300,Brooklyn,1084025.0,564247.3871,1968117.0,1661539.49007,1.20597073496,7038.34235785,2003768,1.1845,0.3396,3.488,0.6524,0.5205
644,3024400,Brooklyn,1110266.0,629090.094923,1445896.0,1670948.3485,0.865391202127,13759.0665356,1446024,0.8653,0.3765,2.2984,0.6645,0.5666
645,3024500,Brooklyn,1163963.0,656560.700946,2086969.0,1795931.61813,1.16641801884,7520.5729764,2094807,1.1621,0.3656,3.1786,0.6481,0.5641
646,3024600,Brooklyn,1240733.0,676704.450733,1518904.0,1845582.93498,0.850489008242,14204.3735599,1569648,0.823,0.3667,2.2446,0.6723,0.5454
647,3024700,Brooklyn,1219101.0,801554.643917,2095675.0,2028330.42548,1.05213725199,8005.12048962,2134082,1.0332,0.3952,2.6145,0.601,0.6575
648,3024800,Brooklyn,1149071.0,750130.582747,1366622.0,1895137.51903,0.724170138694,13796.0520186,1372402,0.7211,0.3958,1.8218,0.6063,0.6528
649,3024900,Brooklyn,1195749.0,670995.077598,2292713.0,1813352.67282,1.26435030227,7592.21821781,2292713,1.2644,0.37,3.4169,0.6594,0.5612
650,3025000,Brooklyn,996090.0,622893.056613,1403798.0,1867289.95274,0.753925761735,13533.027885,1407798,0.7518,0.3336,2.2537,0.5334,0.6253
651,3025100,Brooklyn,976510.0,456538.380522,1629294.0,1490422.81952,1.10455501515,7114.9395229,1646254,1.0932,0.3063,3.5688,0.6552,0.4675
652,3025200,Brooklyn,1274849.0,762702.36384,2040418.0,1950979.09526,1.04584308717,13988.9847551,2040418,1.0458,0.3909,2.6752,0.6534,0.5983
653,3025300,Brooklyn,1116989.0,469752.849006,1840540.0,1741981.22357,1.06371582824,6559.96466418,1852973,1.0566,0.2697,3.9181,0.6412,0.4206
654,3025400,Brooklyn,1147574.0,637006.894431,1397517.0,1888611.58176,0.741460559452,14306.7469852,1400331,0.74,0.3373,2.1939,0.6076,0.5551
655,3025500,Brooklyn,1102100.0,227750.077304,1602192.0,1492168.74577,1.07373378818,6087.998357,1602192,1.0737,0.1526,7.0349,0.7386,0.2067
656,3025600,Brooklyn,1229779.0,643195.815607,1446524.0,1869263.07038,0.773847203704,14498.4257185,1446524,0.7738,0.3441,2.249,0.6579,0.523
657,3025700,Brooklyn,983386.0,555770.865149,2012928.0,1949087.30441,1.0327541488,6179.73531603,2012928,1.0328,0.2851,3.6219,0.5045,0.5652
658,3025800,Brooklyn,1257940.0,757595.022932,1914619.0,1832115.62479,1.04503175132,14692.4663154,1914619,1.045,0.4135,2.5272,0.6866,0.6023
659,3026000,Brooklyn,1194817.0,690632.916862,1529707.0,1753286.17156,0.87473968875,14368.9226193,1533669,0.8725,0.3939,2.2149,0.6815,0.578
660,3026100,Brooklyn,1674605.0,708419.475221,2522112.0,2146490.18931,1.21480499328,6803.06080818,2607567,1.175,0.33,3.5602,0.7802,0.423
661,3026200,Brooklyn,1051616.0,489740.727516,1064852.0,1699503.05751,0.626566686829,14118.9085464,1064852,0.6266,0.2882,2.1743,0.6188,0.4657
662,3026300,Brooklyn,503528.0,248026.887609,837005.0,1287405.97132,0.654443911842,7194.29819375,842535,0.6501,0.1927,3.3747,0.3911,0.4926
663,3026400,Brooklyn,1337873.0,785219.983138,1749812.0,2038976.30375,0.858181626134,14593.3841191,1749812,0.8582,0.3851,2.2284,0.6561,0.5869
664,3026500,Brooklyn,1078466.0,597696.816157,1882514.0,1718284.14699,1.11234221846,7430.10169905,1911320,1.0956,0.3478,3.1496,0.6276,0.5542
665,3026600,Brooklyn,1220916.0,732049.379345,1396490.0,1785503.08642,0.785570190647,14752.0482038,1402638,0.7821,0.41,1.9076,0.6838,0.5996
666,3026700,Brooklyn,1120024.0,608414.265343,2001872.0,1717367.87727,1.17744836547,7745.60361284,2022112,1.1657,0.3543,3.2903,0.6522,0.5432
667,3026800,Brooklyn,1243344.0,747593.255822,1712544.0,1926489.20442,0.914085579073,15010.5716692,1760976,0.8889,0.3881,2.2907,0.6454,0.6013
668,3026900,Brooklyn,923769.0,504586.147839,1627324.0,1441848.77189,1.1323323443,8062.29921073,1632652,1.1286,0.35,3.2251,0.6407,0.5462
669,3027000,Brooklyn,982185.0,512755.163163,1186452.0,1444005.64325,0.821639448257,15557.8936391,1186452,0.8216,0.3551,2.3139,0.6802,0.5221
670,3027100,Brooklyn,1766955.0,767461.799825,2400714.0,2767086.52468,0.880158238016,8365.24949311,2435474,0.8676,0.2774,3.1281,0.6386,0.4343
671,3027200,Brooklyn,968432.0,536575.965047,1330131.0,1422363.4287,0.966693864772,15352.6249179,1374990,0.9352,0.3772,2.4789,0.6809,0.5541
672,3027300,Brooklyn,1154969.0,492814.909364,1788782.0,1611451.00502,1.1489160975,8283.63590981,1851422,1.11,0.3058,3.6297,0.7167,0.4267
673,3027400,Brooklyn,1181132.0,630462.852106,1336891.0,1758627.06977,0.765272537387,14947.7199165,1345829,0.7602,0.3585,2.1205,0.6716,0.5338
674,3027500,Brooklyn,1155398.0,668396.285299,2078648.0,1743574.56294,1.19419900029,7972.6401308,2082175,1.1922,0.3833,3.1099,0.6627,0.5785
675,3027600,Brooklyn,1062553.0,637364.848518,1398356.0,1607862.58044,0.87004077153,15007.4682785,1398906,0.8697,0.3964,2.194,0.6608,0.5998
676,3027700,Brooklyn,1166226.0,520109.270157,1854006.0,1745688.27632,1.0683041327,7662.82338397,1864926,1.062,0.2979,3.5646,0.6681,0.446
677,3027800,Brooklyn,1096477.0,610172.247251,1559392.0,1727742.07748,0.918813068624,15418.4187721,1587472,0.9026,0.3532,2.5557,0.6346,0.5565
678,3027900,Brooklyn,1136419.0,559553.998713,1768278.0,1743087.9778,1.02057155041,7354.99383078,1778946,1.0145,0.321,3.1602,0.652,0.4924
679,3028000,Brooklyn,893466.0,490445.463759,976715.0,1494252.28477,0.653647988332,15998.8322165,976715,0.6536,0.3282,1.9915,0.5979,0.5489
680,3028100,Brooklyn,1092550.0,529123.034033,2729509.0,1743468.12422,1.63631153353,7048.84002596,2852857,1.5656,0.3035,5.1586,0.6267,0.4843
681,3028200,Brooklyn,1049021.0,498613.115669,1443081.0,1826159.07425,0.790227434372,16116.0271514,1443081,0.7902,0.273,2.8942,0.5744,0.4753
682,3028300,Brooklyn,820469.0,376560.702582,1687070.0,1311680.72397,1.28618951942,6820.32792025,1687070,1.2862,0.2871,4.4802,0.6255,0.459
683,3028400,Brooklyn,1198901.0,658271.25152,1684583.0,1768012.32699,0.958257459033,15537.0627579,1694211,0.9528,0.3723,2.5591,0.6781,0.5491
684,3028600,Brooklyn,1160784.0,551973.397843,1879953.0,1901157.60395,0.991607953009,16201.9352689,1885203,0.9888,0.2903,3.4059,0.6106,0.4755
685,3028700,Brooklyn,892568.0,475480.875345,1678298.0,1601115.47128,1.06351854725,6830.38575179,1702816,1.0482,0.297,3.5297,0.5575,0.5327
686,3028800,Brooklyn,1100462.0,637462.022398,1547921.0,1644934.10091,0.946780785406,15673.7725919,1557392,0.941,0.3875,2.4283,0.669,0.5793
687,3028900,Brooklyn,1070801.0,512306.134011,1747673.0,1784157.59657,0.990672574776,7322.74737948,1767516,0.9796,0.2871,3.4114,0.6002,0.4784
688,3029000,Brooklyn,1101692.0,608767.521459,1919273.0,1665073.43239,1.15846482352,15812.7624326,1928929,1.1527,0.3656,3.1527,0.6616,0.5526
689,3029100,Brooklyn,1186523.0,598223.230436,1761235.0,1772059.65213,1.01059690505,7546.25490269,1790838,0.9939,0.3376,2.9441,0.6696,0.5042
690,3029200,Brooklyn,1399695.0,402725.941623,1119100.0,2183295.69165,0.530372044624,16336.4024829,1157959,0.5126,0.1845,2.7788,0.6411,0.2877
691,3029300,Brooklyn,1079795.0,574344.92864,1886038.0,1770060.57626,1.08022348254,7846.75514676,1912061,1.0655,0.3245,3.2838,0.61,0.5319
692,3029400,Brooklyn,1536975.0,461000.72861,1268153.0,2039332.52663,0.62184709136,16669.3772453,1268153,0.6218,0.2261,2.7509,0.7537,0.2999
693,3029500,Brooklyn,1194938.0,636674.229541,1990144.0,1771508.22579,1.12515876076,8149.51763332,1993228,1.1234,0.3594,3.1258,0.6745,0.5328
694,3029600,Brooklyn,1501373.0,816928.672724,2511855.0,2300496.6561,1.10330305992,15955.8494716,2538145,1.0919,0.3551,3.0748,0.6526,0.5441
695,3029700,Brooklyn,1275943.0,620577.695469,1970106.0,2212768.01658,0.896843223117,8454.15662596,1984506,0.8903,0.2805,3.1746,0.5766,0.4864
696,3029800,Brooklyn,1466950.0,772805.976979,1618356.0,2379873.99805,0.686833000965,15913.7330578,1634576,0.68,0.3247,2.0941,0.6164,0.5268
697,3029900,Brooklyn,787088.0,370051.653421,1319613.0,1597886.1959,0.834756569912,9045.97006026,1333846,0.8258,0.2316,3.566,0.4926,0.4702
698,3030000,Brooklyn,1304256.0,657189.586903,1547141.0,2099450.97066,0.737879103465,16422.5923902,1549141,0.7369,0.313,2.3542,0.6212,0.5039
699,3030200,Brooklyn,1513046.0,686821.263975,1566734.0,2273119.82871,0.695401966951,16615.5073065,1580732,0.6892,0.3021,2.2811,0.6656,0.4539
700,3030300,Brooklyn,1466346.0,724768.335671,2152165.0,2690239.58615,0.853639955275,9597.31935575,2296496,0.8,0.2694,2.9695,0.5451,0.4943
701,3030400,Brooklyn,3793346.0,1064397.57752,2439012.0,4990405.29214,0.516705327333,16821.5322878,2578569,0.4887,0.2133,2.2914,0.7601,0.2806
702,3030500,Brooklyn,2001092.0,1256536.00957,4024698.0,3474329.2756,1.19331377976,7819.8490176,4145965,1.1584,0.3617,3.203,0.576,0.6279
703,3030600,Brooklyn,1327927.0,493069.712368,1237896.0,2084709.5884,0.598955368627,17096.2322449,1248648,0.5938,0.2365,2.5106,0.637,0.3713
704,3030700,Brooklyn,1663962.0,788209.510071,2503261.0,2805795.20454,0.894285155217,9167.42412539,2509181,0.8922,0.2809,3.1759,0.593,0.4737
705,3030800,Brooklyn,1440244.0,611603.688052,1504224.0,7193619.60825,0.213336968532,17313.534694,1534665,0.2091,0.085,2.4595,0.2002,0.4247
706,3030900,Brooklyn,983946.0,553950.530841,1224999.0,1587377.38042,0.781294993426,8907.96920496,1240210,0.7717,0.349,2.2114,0.6199,0.563
707,3031100,Brooklyn,876281.0,535601.7603,1639917.0,1587578.98763,1.03825826169,8667.80483952,1648317,1.033,0.3374,3.0618,0.552,0.6112
708,3031300,Brooklyn,1164048.0,716855.787761,2509139.0,1832521.65859,1.43723703764,8443.99814657,2633768,1.3692,0.3912,3.5002,0.6352,0.6158
709,3031400,Brooklyn,5506009.0,693284.01903,2565343.0,8954916.01011,0.287774670035,17435.3776685,2576998,0.2865,0.0774,3.7003,0.6149,0.1259
710,3031500,Brooklyn,1236038.0,770568.462045,2656365.0,1886108.10801,1.4163504142,8216.55671642,2671390,1.4084,0.4085,3.4473,0.6553,0.6234
711,3031900,Brooklyn,1060586.0,583191.777938,1802960.0,1631610.67387,1.10501851261,9214.39045481,1802960,1.105,0.3574,3.0915,0.65,0.5499
712,3032100,Brooklyn,1128546.0,667163.965298,2356210.0,1724842.1289,1.43191133763,9126.54224545,2469821,1.366,0.3868,3.5317,0.6543,0.5912
713,3032300,Brooklyn,1217178.0,780141.31326,1974597.0,1862860.63114,1.05998106729,9064.70432185,1974597,1.06,0.4188,2.5311,0.6534,0.6409
714,3032500,Brooklyn,1169129.0,552873.513201,3033220.0,1812075.23126,1.74556439238,8945.49070076,3163094,1.6739,0.3051,5.4863,0.6452,0.4729
715,3032600,Brooklyn,1929832.0,733800.178445,2682604.0,3542642.25752,0.76389621172,18806.0358274,2706211,0.7572,0.2071,3.6558,0.5447,0.3802
716,3032700,Brooklyn,1012488.0,692141.508382,1765673.0,1908911.95327,0.925120195814,9602.6648353,1765973,0.925,0.3626,2.551,0.5304,0.6836
717,3032800,Brooklyn,1838231.0,630685.914094,1303934.0,2507368.97843,0.520040732424,18919.4237698,1303934,0.52,0.2515,2.0675,0.7331,0.3431
718,3032900,Brooklyn,1036460.0,610337.479119,2586534.0,1683542.51814,1.53669240433,9780.38644622,2587087,1.5364,0.3625,4.2379,0.6156,0.5889
719,3033000,Brooklyn,2315044.0,379685.9,1617556.0,3857674.39628,0.419308586945,18565.3984709,1617556,0.4193,0.0984,4.2602,0.6001,0.164
720,3033100,Brooklyn,1015338.0,614516.434156,1836242.0,1533546.71302,1.19738250189,9763.85126169,1836242,1.1974,0.4007,2.9881,0.6621,0.6052
721,3033300,Brooklyn,1349129.0,789585.46227,2034633.0,2005662.9602,1.01444412166,9581.55073707,2034633,1.0144,0.3937,2.5768,0.6727,0.5853
722,3033500,Brooklyn,1293644.0,710600.652111,1617220.0,1944377.62495,0.831741725089,9402.92761557,1617220,0.8317,0.3655,2.2758,0.6653,0.5493
723,3033600,Brooklyn,3969669.0,1485278.15137,2455391.0,7240126.82749,0.34182508939,18560.0316732,2474857,0.3391,0.2051,1.6532,0.5483,0.3742
724,3033700,Brooklyn,1186257.0,667165.212144,2258348.0,2126882.10092,1.06711885864,9212.09442996,2269636,1.0618,0.3137,3.385,0.5577,0.5624
725,3033900,Brooklyn,1304849.0,711877.330428,2415813.0,1945657.67257,1.24164339599,9038.62670533,2415813,1.2416,0.3659,3.3936,0.6706,0.5456
726,3034000,Brooklyn,724511.0,156099.316333,1053610.0,1414475.72336,0.745035763142,19436.6752238,1053835,0.7449,0.1104,6.7496,0.5122,0.2155
727,3034100,Brooklyn,1046872.0,474312.243739,1692229.0,1504308.07143,1.1267166827,8769.8437135,1694929,1.1249,0.3153,3.5678,0.6959,0.4531
728,3034200,Brooklyn,1705295.0,490923.44321,3473942.0,2475181.54176,1.40350998155,19173.6970171,3473942,1.4035,0.1983,7.0763,0.689,0.2879
729,3034300,Brooklyn,1274689.0,433107.310587,3499771.0,1745164.21497,2.00541070575,8984.58310422,3499771,2.0054,0.2482,8.0806,0.7304,0.3398
730,3034500,Brooklyn,1285508.0,460072.67561,1253049.0,1759937.3963,0.711984984599,9133.21118324,1253049,0.712,0.2614,2.7236,0.7304,0.3579
731,3034700,Brooklyn,961190.0,501254.846755,1643119.0,1505056.73892,1.23723441904,9468.78865667,1862108,1.0917,0.333,3.278,0.6386,0.5215
732,3034800,Brooklyn,2408851.0,1095583.1164,1778362.0,6980626.9377,0.256509052264,18185.0094066,1790594,0.2548,0.1569,1.6232,0.3451,0.4548
733,3034900,Brooklyn,1125284.0,679705.973204,2438156.0,1756872.7665,1.38835096457,9718.2239828,2439156,1.3878,0.3869,3.5871,0.6405,0.604
734,3035000,Brooklyn,1352691.0,242127.290816,1961082.0,2122234.28754,0.934239453033,18736.7716404,1982675,0.9241,0.1141,8.0994,0.6374,0.179
735,3035100,Brooklyn,1099591.0,696140.401615,2110393.0,1755149.80755,1.25315969642,9593.86896149,2199483,1.2024,0.3966,3.0316,0.6265,0.6331
736,3035300,Brooklyn,1144377.0,645770.482908,2138831.0,1755455.71973,1.21558463481,9474.03689167,2133905,1.2184,0.3679,3.3121,0.6519,0.5643
737,3035400,Brooklyn,2390875.0,616554.414376,4119546.0,4053077.12869,1.01639960682,18261.5437076,4119546,1.0164,0.1521,6.6816,0.5899,0.2579
738,3035500,Brooklyn,925758.0,608833.729142,2143590.0,1485518.48596,1.44589786011,10080.8995165,2147908,1.443,0.4098,3.5208,0.6232,0.6577
739,3035700,Brooklyn,1191047.0,282511.919884,983114.0,1967031.03999,0.501768391009,9846.64776729,986994,0.4998,0.1436,3.4799,0.6055,0.2372
740,3035900,Brooklyn,1241393.0,724604.761803,2519066.0,1952759.90354,1.29000293146,9735.75635988,2519066,1.29,0.3711,3.4765,0.6357,0.5837
741,3036100,Brooklyn,733599.0,420091.901356,1261097.0,1524420.55669,0.834055270654,10123.5618619,1271451,0.8273,0.2756,3.002,0.4812,0.5726
742,3036200,Brooklyn,1128749.0,725018.043262,1670836.0,1845173.33335,0.939787589956,18819.3134599,1734071,0.9055,0.3929,2.3045,0.6117,0.6423
743,3036300,Brooklyn,1380743.0,659367.256304,2169147.0,2785736.31011,0.814843455126,9884.14334729,2269939,0.7787,0.2367,3.2897,0.4956,0.4775
744,3036400,Brooklyn,803753.0,448127.702947,1152834.0,1539580.46615,0.843308309339,18610.6984875,1298341,0.7488,0.2911,2.5726,0.5221,0.5575
745,3036600,Brooklyn,1162048.0,575978.40232,1950284.0,2516458.37782,0.783366026387,18264.2449423,1971308,0.775,0.2289,3.386,0.4618,0.4957
746,3036700,Brooklyn,836239.0,463013.919931,789354.0,2024543.09507,0.390287567562,10176.6295294,790154,0.3899,0.2287,1.7048,0.4131,0.5537
747,3036900,Brooklyn,1402534.0,751605.425235,2422694.0,2433755.72839,1.01245781212,9551.34198393,2464075,0.9955,0.3088,3.2234,0.5763,0.5359
748,3037000,Brooklyn,2372864.0,1009247.75144,2698156.0,3617774.27324,0.745805513616,17540.5650183,2698156,0.7458,0.279,2.6734,0.6559,0.4253
