,CensusTract,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,Neighborhood,floorarea_sqft,s,p,f,l,r
649,3006400,1471876.0,762317.250939,1901540.0,2186814.6205,0.87926200144,13540.4072638,Bay Ridge,1922783,0.8695,0.3486,2.4944,0.6731,0.5179
650,3006500,1576502.0,880371.968152,2805019.0,2685633.61509,1.05572144468,7384.60875616,Carroll Gardens-Columbia Street-Red Hook,2835281,1.0445,0.3278,3.1862,0.587,0.5584
651,3006600,1045282.0,646800.768287,1899760.0,1653273.39405,1.15542838037,13219.2111283,Bay Ridge,1910239,1.1491,0.3912,2.9372,0.6322,0.6188
652,3006700,1140594.0,668132.339922,2118193.0,1680804.29592,1.26320060292,6932.50734398,Carroll Gardens-Columbia Street-Red Hook,2123193,1.2602,0.3975,3.1703,0.6786,0.5858
653,3006800,1374853.0,818198.113559,2355628.0,1996655.82352,1.18040373921,12804.3586297,Bay Ridge,2356860,1.1798,0.4098,2.879,0.6886,0.5951
654,3006900,1274122.0,792663.893401,2277623.0,1927677.55339,1.2125762402,6757.1476141,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2337456,1.1815,0.4112,2.8734,0.661,0.6221
655,3007000,783867.0,471127.591868,1292829.0,1586252.18998,0.811508414697,12242.8743056,Bay Ridge,1287257,0.815,0.297,2.7441,0.4942,0.601
656,3007100,1262083.0,500514.346778,1884972.0,1840258.48666,1.07175052543,6947.44881776,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1972298,1.0243,0.272,3.7661,0.6858,0.3966
657,3007200,329657.0,196248.400085,576620.0,653314.958795,0.891135266631,12177.9305117,Sunset Park West,582192,0.8826,0.3004,2.9382,0.5046,0.5953
658,3007400,957537.0,561753.039758,1774751.0,1516613.03139,1.17020687761,11884.7049584,Sunset Park West,1774751,1.1702,0.3704,3.1593,0.6314,0.5867
659,3007500,1911456.0,1013341.13011,2731330.0,3053102.25547,0.916947997724,7146.15773497,Carroll Gardens-Columbia Street-Red Hook,2799536,0.8946,0.3319,2.6954,0.6261,0.5301
660,3007600,996002.0,591490.238592,1589678.0,1510401.67828,1.05645936637,11599.0365197,Sunset Park West,1595678,1.0525,0.3916,2.6876,0.6594,0.5939
661,3007700,2151934.0,1126908.53185,3164214.0,4187353.5762,0.846483569037,7533.75701042,Carroll Gardens-Columbia Street-Red Hook,3544526,0.7557,0.2691,2.8079,0.5139,0.5237
662,3007800,994905.0,572302.977001,1694211.0,1509791.98953,1.12626243336,11313.4064984,Sunset Park West,1700422,1.1221,0.3791,2.9603,0.659,0.5752
663,3008000,991213.0,546796.079864,1584924.0,1506326.48527,1.05231104644,11030.2390646,Sunset Park West,1585124,1.0522,0.363,2.8986,0.658,0.5516
664,3008200,934592.0,524946.977398,1633945.0,1517026.11389,1.07739015501,10748.9951668,Sunset Park West,1634429,1.0771,0.346,3.1126,0.6161,0.5617
665,3008400,1336106.0,843351.630034,2125821.0,2650333.35475,0.881010306049,10262.3765591,Sunset Park West,2334971,0.8021,0.3182,2.5207,0.5041,0.6312
666,3008500,2098661.0,362981.840455,2349569.0,2624913.76981,0.895103308544,7943.09640601,Carroll Gardens-Columbia Street-Red Hook,2349569,0.8951,0.1383,6.473,0.7995,0.173
667,3008600,1067080.0,21424.0996943,62035.0,1221916.88705,0.0507685920847,11033.0222785,Sunset Park East,62035,0.0508,0.0175,2.8956,0.8733,0.0201
668,3008800,693885.0,441764.192871,1174403.0,2019986.06145,0.582773328225,10690.5770262,Sunset Park East,1177194,0.5814,0.2187,2.6584,0.3435,0.6367
669,3009000,658771.0,445585.266363,972281.0,1631111.7726,0.602834837267,11007.6849879,Sunset Park East,983291,0.5961,0.2732,2.182,0.4039,0.6764
670,3009200,835863.0,519481.931425,1663140.0,1218874.0369,1.39084675584,11277.2765085,Sunset Park East,1695267,1.3645,0.4262,3.2015,0.6858,0.6215
671,3009400,1112808.0,729847.697883,1730997.0,1625600.91058,1.06785127192,11480.0045746,Sunset Park East,1735900,1.0648,0.449,2.3717,0.6846,0.6559
672,3009600,1116929.0,650201.205147,1877404.0,1622766.58595,1.15691561328,11240.2899468,Sunset Park East,1877404,1.1569,0.4007,2.8874,0.6883,0.5821
673,3009800,1125685.0,654555.927995,1952602.0,1625498.65245,1.21086043168,11517.9903548,Sunset Park East,1968252,1.2012,0.4027,2.9831,0.6925,0.5815
674,3010000,1095180.0,637854.601493,1932272.0,1625060.7126,1.19423722754,11797.917795,Sunset Park East,1940708,1.189,0.3925,3.0293,0.6739,0.5824
675,3010100,2171160.0,1404103.95595,2632522.0,3393635.74682,0.778363147098,9647.88631911,Sunset Park West,2641481,0.7757,0.4137,1.8749,0.6398,0.6467
676,3010200,1110929.0,636383.638553,1928464.0,1640687.83875,1.18428012576,12079.8205441,Sunset Park East,1943034,1.1754,0.3879,3.0303,0.6771,0.5728
677,3010400,1099885.0,703358.460633,2041128.0,1639390.92125,1.25680395889,12303.5308906,Sunset Park East,2060393,1.2451,0.429,2.902,0.6709,0.6395
678,3010600,1096441.0,647969.499279,1716642.0,1624784.39268,1.06087798958,12026.9554809,Sunset Park East,1723698,1.0565,0.3988,2.6493,0.6748,0.591
679,3010800,1077669.0,653598.826744,1821150.0,1624849.98804,1.1304914383,11752.2788974,Sunset Park East,1836879,1.1208,0.4023,2.7863,0.6632,0.6065
680,3011000,774043.0,500744.51148,1004423.0,1699091.86361,0.602096933021,11274.052069,Sunset Park East,1023018,0.5912,0.2947,2.0059,0.4556,0.6469
681,3011200,1130436.0,731357.236559,2195615.0,1843970.96141,1.20263824453,11536.243043,Sunset Park East,2217630,1.1907,0.3966,3.0021,0.613,0.647
682,3011400,1147302.0,785165.100301,2675009.0,1806159.31396,1.49771782538,11867.4676318,Borough Park,2705117,1.481,0.4347,3.4069,0.6352,0.6844
683,3011600,1113841.0,602649.75995,1460453.0,1724997.73221,0.876217383813,12269.7778988,Borough Park,1511473,0.8466,0.3494,2.4234,0.6457,0.5411
684,3011700,1312164.0,923971.15232,1926177.0,2160662.46713,0.913351358679,8581.837605,Park Slope-Gowanus,1973444,0.8915,0.4276,2.0847,0.6073,0.7042
685,3011800,1114620.0,706020.568308,1467671.0,2359854.01682,0.623092356357,12473.5377055,Sunset Park East,1470407,0.6219,0.2992,2.0788,0.4723,0.6334
686,3011900,3515219.0,2587986.16616,3865716.0,7727136.06573,0.538423157637,7483.79342475,Park Slope-Gowanus,4160469,0.5003,0.3349,1.4937,0.4549,0.7362
687,3012000,1004929.0,740457.835384,1274185.0,2102411.81608,0.610622995067,12758.3974966,Sunset Park East,1283781,0.6061,0.3522,1.7208,0.478,0.7368
688,3012100,871023.0,589546.972364,1308962.0,1593259.40713,0.821562385976,8301.93389027,Park Slope-Gowanus,1308962,0.8216,0.37,2.2203,0.5467,0.6768
689,3012200,1115130.0,718068.68206,1884316.0,1991590.54084,0.946136247065,12260.8049652,Sunset Park West,1884316,0.9461,0.3606,2.6241,0.5599,0.6439
690,3012600,1085517.0,555887.573046,1146876.0,2486089.8401,0.461317198398,12594.4349653,Bay Ridge,1146876,0.4613,0.2236,2.0631,0.4366,0.5121
691,3012700,1016439.0,592828.572098,1963732.0,1759470.60939,1.13921823377,7132.89902362,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2004421,1.1161,0.3369,3.3125,0.5777,0.5832
692,3012801,507113.0,310972.989042,798395.0,1238338.68743,0.644730725208,13030.2182945,Dyker Heights,798395,0.6447,0.2511,2.5674,0.4095,0.6132
693,3012901,1147921.0,707092.530975,2025549.0,1479914.45653,1.46690032685,7085.99146901,Park Slope-Gowanus,2170887,1.3687,0.4778,2.8646,0.7757,0.616
694,3012902,624706.0,389782.064898,1654036.0,1372594.00886,1.23534926501,7252.51315343,Park Slope-Gowanus,1695633,1.205,0.284,4.2435,0.4551,0.6239
695,3013000,1343515.0,776137.363135,2279392.0,1899181.55643,1.20019699659,12952.0412528,Bay Ridge,2279392,1.2002,0.4087,2.9368,0.7074,0.5777
696,3013100,1157794.0,604657.734835,2146968.0,1684555.86406,1.28043542278,7610.0570305,Park Slope-Gowanus,2156965,1.2745,0.3589,3.5507,0.6873,0.5222
697,3013200,767369.0,413196.631559,901978.0,1665114.51858,0.541150767677,13283.4298727,Dyker Heights,901078,0.5417,0.2481,2.1829,0.4609,0.5385
698,3013300,1020131.0,622053.935196,2061730.0,1596011.27323,1.30357600532,7886.87523852,Park Slope-Gowanus,2080522,1.2918,0.3898,3.3144,0.6392,0.6098
699,3013400,1531271.0,867722.16078,2107402.0,2887202.8592,0.73120805948,13184.2808469,Bay Ridge,2111146,0.7299,0.3005,2.4287,0.5304,0.5667
700,3013500,1042856.0,556612.243841,2009316.0,1635301.0723,1.26919381095,8131.88495957,Park Slope-Gowanus,2075514,1.2287,0.3404,3.6099,0.6377,0.5337
701,3013600,1408037.0,823417.402659,2041737.0,2322222.35656,0.879216839091,13556.9876837,Bay Ridge,2041737,0.8792,0.3546,2.4796,0.6063,0.5848
702,3013700,1068937.0,627900.749544,1985653.0,1638366.13973,1.22361354485,8399.37993274,Park Slope-Gowanus,2004727,1.212,0.3832,3.1624,0.6524,0.5874
703,3013800,1190891.0,755288.1943,1826930.0,1749765.01599,1.0441001982,13896.5136278,Bay Ridge,1826930,1.0441,0.4317,2.4189,0.6806,0.6342
704,3013900,1055602.0,629986.52788,1881445.0,1631336.53274,1.15909376272,8670.29220524,Park Slope-Gowanus,1890872,1.1533,0.3862,2.9865,0.6471,0.5968
705,3014000,994892.0,526597.857542,1108424.0,1579390.47177,0.705585490047,14141.4440085,Dyker Heights,1114395,0.7018,0.3334,2.1049,0.6299,0.5293
706,3014100,1130111.0,669486.116146,1880970.0,1787081.54338,1.09294117397,8944.3464973,Park Slope-Gowanus,1953175,1.0525,0.3746,2.8096,0.6324,0.5924
707,3014200,902953.0,561689.606951,1666607.0,2165483.16053,0.770678355029,13939.4328638,Bay Ridge,1668891,0.7696,0.2594,2.9671,0.417,0.6221
708,3014300,1287509.0,784485.467491,1814564.0,2350772.88353,0.786247796607,9089.65454752,Park Slope-Gowanus,1848290,0.7719,0.3337,2.3131,0.5477,0.6093
709,3014500,1300590.0,758027.553225,1971061.0,2317301.5528,0.857539666169,9378.94811283,Sunset Park West,1987178,0.8506,0.3271,2.6002,0.5613,0.5828
710,3014700,697266.0,380212.927057,985235.0,1142414.93389,0.855775752748,9553.00023399,Sunset Park West,977651,0.8624,0.3328,2.5913,0.6103,0.5453
711,3014800,967080.0,410306.194345,773555.0,1437563.93943,0.53810128286,14501.8612113,Dyker Heights,773555,0.5381,0.2854,1.8853,0.6727,0.4243
712,3014900,1669193.0,952500.818428,2622637.0,2684799.70864,1.00158197699,9191.41406707,Park Slope-Gowanus,2689047,0.9768,0.3548,2.7534,0.6217,0.5706
713,3015000,962684.0,435368.570902,951071.0,1436079.90939,0.662268856894,14620.6290696,Dyker Heights,951071,0.6623,0.3032,2.1845,0.6704,0.4522
714,3015100,1063385.0,652566.007522,2045391.0,1607114.12638,1.28519061969,8926.09435575,Park Slope-Gowanus,2065448,1.2727,0.406,3.1344,0.6617,0.6137
715,3015200,2123381.0,601098.24378,1544077.0,2884171.06597,0.539398310439,14658.6685881,Dyker Heights,1555717,0.5354,0.2084,2.5688,0.7362,0.2831
716,3015300,1031003.0,628798.878996,2384070.0,1619490.31828,1.47211130137,8662.23549579,Park Slope-Gowanus,2384070,1.4721,0.3883,3.7915,0.6366,0.6099
717,3015500,1072716.0,641420.424357,2211069.0,1610814.53019,1.38764268518,8403.03165089,Park Slope-Gowanus,2235235,1.3726,0.3982,3.4471,0.6659,0.5979
718,3015700,1214200.0,767501.779763,2802325.0,1802056.04722,1.56794512821,8128.66171301,Park Slope-Gowanus,2825525,1.5551,0.4259,3.6512,0.6738,0.6321
719,3015900,1330539.0,812407.72457,3485062.0,2704564.46841,1.29986844132,7851.9731783,Park Slope-Gowanus,3515578,1.2886,0.3004,4.2898,0.492,0.6106
720,3016000,1522462.0,958696.549079,2585694.0,2785267.16583,0.934432801251,14406.2084578,Bay Ridge,2602645,0.9283,0.3442,2.6971,0.5466,0.6297
721,3016100,1044829.0,633476.608209,2233482.0,1964230.08167,1.19279763703,7326.86123522,Prospect Heights,2342929,1.1371,0.3225,3.5258,0.5319,0.6063
722,3016300,1081809.0,586660.140928,1937796.0,1980070.64039,0.983329564251,7435.7080201,Prospect Heights,1947062,0.9786,0.2963,3.3031,0.5463,0.5423
723,3016400,7725343.0,911384.193434,2084359.0,8431321.6949,0.24583559672,15064.6366725,Bay Ridge,2072719,0.2472,0.1081,2.287,0.9163,0.118
724,3016500,1327392.0,851389.205512,3616828.0,2006987.78207,1.81697967102,8388.28128941,Park Slope-Gowanus,3646656,1.8021,0.4242,4.2481,0.6614,0.6414
725,3016600,1941793.0,792712.076318,1493083.0,2873519.70978,0.521670338609,14272.8901226,Dyker Heights,1499030,0.5196,0.2759,1.8835,0.6758,0.4082
726,3016700,1221143.0,743249.317868,2515859.0,1818261.60242,1.38624661965,9001.40261343,Park Slope-Gowanus,2520559,1.3837,0.4088,3.3849,0.6716,0.6087
727,3016800,892134.0,350847.312877,809902.0,1767486.74397,0.456360424061,15920.3334301,Bath Beach,806611,0.4582,0.1985,2.3084,0.5047,0.3933
728,3016900,1477735.0,839709.917207,2332863.0,2257354.46618,1.03932635975,9583.34004335,Windsor Terrace,2346128,1.0335,0.372,2.7782,0.6546,0.5682
729,3017000,1474508.0,700446.089798,1647890.0,2249706.47147,0.73249111424,15082.7739514,Bath Beach,1647890,0.7325,0.3113,2.3526,0.6554,0.475
730,3017100,1453816.0,790540.151924,2168241.0,2247115.35681,0.964899729526,9856.22296584,Windsor Terrace,2168241,0.9649,0.3518,2.7427,0.647,0.5438
731,3017200,1432645.0,676579.888566,1346643.0,2220321.61637,0.607990297463,15204.3997157,Bath Beach,1349934,0.6065,0.3047,1.9904,0.6452,0.4723
732,3017400,883363.0,375036.719932,860951.0,1798223.91729,0.484815595887,15878.0791353,Bath Beach,871807,0.4788,0.2086,2.2956,0.4912,0.4246
733,3017500,20309060.0,64723.9150163,92440.0,21101598.5644,0.00438071076548,9885.79984704,park-cemetery-etc-Brooklyn,92440,0.0044,0.0031,1.4282,0.9624,0.0032
734,3017600,803605.0,377626.897503,914153.0,1436666.98083,0.63654556846,16015.1636109,Bath Beach,914504,0.6363,0.2628,2.4208,0.5594,0.4699
735,3017700,5662949.0,303093.250162,864699.0,27386701.0703,0.0322690198331,8493.40892864,park-cemetery-etc-Brooklyn,883742,0.0316,0.0111,2.8529,0.2068,0.0535
736,3017800,1017841.0,584011.122428,1361060.0,1765217.21133,0.776885128469,15445.3027876,Bath Beach,1371371,0.771,0.3308,2.3305,0.5766,0.5738
737,3017900,904975.0,367219.468399,1919296.0,1705006.91395,1.12568223876,7025.09255273,Fort Greene,1919296,1.1257,0.2154,5.2266,0.5308,0.4058
738,3018000,1202560.0,594293.210258,1325544.0,1896108.78326,0.705979009125,15318.4335045,Bath Beach,1338613,0.6991,0.3134,2.2305,0.6342,0.4942
739,3018100,1135052.0,617323.583081,2397064.0,1823380.08812,1.32792225591,6579.99276474,Fort Greene,2421307,1.3146,0.3386,3.883,0.6225,0.5439
740,3018200,1154848.0,641452.506458,1447335.0,1781148.57045,0.812585218332,14794.8764895,Bensonhurst West,1447335,0.8126,0.3601,2.2563,0.6484,0.5554
741,3018300,953981.0,536307.445764,1785108.0,1477789.64969,1.25366692099,6201.55207288,Fort Greene,1852656,1.208,0.3629,3.3285,0.6455,0.5622
742,3018400,1094577.0,476275.533878,972504.0,1605263.64597,0.610892174916,14810.334509,Bensonhurst West,980643,0.6058,0.2967,2.0419,0.6819,0.4351
743,3018501,820552.0,224924.138352,1257128.0,1189462.47945,1.08175921665,5833.50848476,Fort Greene,1286712,1.0569,0.1891,5.5891,0.6899,0.2741
744,3018600,840266.0,463329.963593,858499.0,1216850.53192,0.705508998419,14606.7533126,Bensonhurst West,858499,0.7055,0.3808,1.8529,0.6905,0.5514
745,3018700,501008.0,243392.714373,742952.0,917703.140862,0.809577702112,5902.69005992,Fort Greene,742952,0.8096,0.2652,3.0525,0.5459,0.4858
746,3018800,1206272.0,637838.908063,1266005.0,1885932.63173,0.671288559676,14327.3538605,Bensonhurst West,1266005,0.6713,0.3382,1.9848,0.6396,0.5288
747,3019000,1482012.0,806635.20327,1951703.0,2291793.6054,0.85971267018,13789.743186,Bensonhurst West,1970284,0.8516,0.352,2.4196,0.6467,0.5443
748,3019100,1394240.0,875177.273266,2179316.0,2721477.68234,0.819153878963,5916.66274518,Clinton Hill,2229309,0.8008,0.3216,2.4901,0.5123,0.6277
749,3019200,1027579.0,664590.883098,1468762.0,2042946.47386,0.740189241054,13054.7337367,Borough Park,1512167,0.7189,0.3253,2.21,0.503,0.6468
750,3019300,2076316.0,615061.890456,3717222.0,2903178.99966,1.36477220332,6328.96375326,Clinton Hill,3962178,1.2804,0.2119,6.0437,0.7152,0.2962
751,3019400,1156332.0,604675.095155,1385654.0,1920211.75546,0.73372220329,13393.1385621,Dyker Heights,1408902,0.7216,0.3149,2.2916,0.6022,0.5229
752,3019500,910971.0,488733.730766,2396225.0,1475082.70783,1.62864359215,6281.92443267,Clinton Hill,2402384,1.6245,0.3313,4.9029,0.6176,0.5365
753,3019600,1370206.0,753383.864099,1910558.0,2027285.92177,0.942421579257,13672.5147686,Dyker Heights,1910558,0.9424,0.3716,2.536,0.6759,0.5498
754,3019700,1099233.0,556330.061237,2487579.0,1828072.20608,1.37019642423,6671.0271826,Clinton Hill,2504818,1.3608,0.3043,4.4714,0.6013,0.5061
755,3019800,973919.0,487840.181498,915455.0,1450201.49676,0.633946387488,14134.6712535,Dyker Heights,919350,0.6313,0.3364,1.8765,0.6716,0.5009
756,3019900,1099393.0,667759.854923,2718617.0,2037876.6031,1.38235553405,7032.08925101,Clinton Hill,2817070,1.334,0.3277,4.0712,0.5395,0.6074
757,3020000,971693.0,553028.863298,1075289.0,1451580.25557,0.740771304841,14011.4606137,Dyker Heights,1075289,0.7408,0.381,1.9444,0.6694,0.5691
758,3020100,1198842.0,639726.011958,2205761.0,1884866.88194,1.19062784831,7055.75738191,Clinton Hill,2244175,1.1702,0.3394,3.448,0.636,0.5336
759,3020200,978087.0,496467.518707,920448.0,1451352.49188,0.634200172012,13891.3951837,Dyker Heights,920448,0.6342,0.3421,1.854,0.6739,0.5076
760,3020300,811609.0,471553.125357,1224337.0,1512111.02421,0.874391482392,7556.85996275,Prospect Heights,1322177,0.8097,0.3119,2.5964,0.5367,0.581
761,3020400,977405.0,509619.986768,973759.0,1450945.78399,0.671120182949,13774.5261965,Dyker Heights,973759,0.6711,0.3512,1.9108,0.6736,0.5214
762,3020500,1057056.0,587303.18751,1844097.0,1718969.96682,1.1779147042,7801.20969865,Prospect Heights,2024800,1.0728,0.3417,3.1399,0.6149,0.5556
763,3020600,1248250.0,650660.819134,1429538.0,1833507.18619,0.77967406442,13605.9252887,Dyker Heights,1429538,0.7797,0.3549,2.1971,0.6808,0.5213
764,3020700,995424.0,549732.89186,2559883.0,1468246.00699,1.74349733479,8074.32857355,Prospect Heights,2559883,1.7435,0.3744,4.6566,0.678,0.5523
765,3020800,1047518.0,589969.444391,1351109.0,1542688.99694,0.875814245567,13480.7540462,Dyker Heights,1351109,0.8758,0.3824,2.2901,0.679,0.5632
766,3021000,1063727.0,595752.637971,1462803.0,1614539.93249,0.920037324632,13295.1889912,Dyker Heights,1485437,0.906,0.369,2.4554,0.6588,0.5601
767,3021100,1175779.0,431477.290931,1549956.0,1892154.19535,1.07178315857,5586.48090962,Fort Greene,2027979,0.8191,0.228,3.5922,0.6214,0.367
768,3021200,1289260.0,723290.133656,1708345.0,2054324.46666,0.83582414943,13038.9377241,Dyker Heights,1717054,0.8316,0.3521,2.3619,0.6276,0.561
769,3021300,1113709.0,638482.788339,2839823.0,1989394.75531,1.42940409007,8744.72981859,Crown Heights South,2843649,1.4275,0.3209,4.4478,0.5598,0.5733
770,3021400,824458.0,509465.749404,1057741.0,1808036.31237,0.598835871046,12792.1749183,Borough Park,1082717,0.585,0.2818,2.0762,0.456,0.6179
771,3021500,1051089.0,626308.026031,2794511.0,1598022.9833,1.75848472104,8306.58991838,Prospect Heights,2810099,1.7487,0.3919,4.4619,0.6577,0.5959
772,3021600,1175976.0,676156.101983,1707965.0,1810243.92639,0.969899124866,12612.4885441,Borough Park,1755754,0.9435,0.3735,2.526,0.6496,0.575
773,3021700,793887.0,474715.22807,1823479.0,1281458.04769,1.42594211593,8446.76220348,Crown Heights North,1827285,1.423,0.3704,3.8412,0.6195,0.598
774,3021800,1114643.0,711918.324175,1771196.0,1698856.96751,1.04470125145,12435.2105826,Borough Park,1774798,1.0426,0.4191,2.4879,0.6561,0.6387
775,3021900,947173.0,526789.920901,1751713.0,1582742.16433,1.10697120446,8599.50325049,Crown Heights North,1752050,1.1068,0.3328,3.3253,0.5984,0.5562
776,3022000,1269530.0,845329.839777,2457549.0,2091173.16068,1.22020885117,12202.0872455,Borough Park,2551668,1.1752,0.4042,2.9072,0.6071,0.6659
777,3022100,992781.0,564132.733614,1914052.0,1617936.88124,1.18751295077,8102.35140799,Crown Heights North,1921321,1.183,0.3487,3.3929,0.6136,0.5682
778,3022200,1173288.0,788715.017018,2254750.0,1896474.05051,1.21820174622,11973.0062094,Borough Park,2310288,1.1889,0.4159,2.8588,0.6187,0.6722
779,3022400,1259046.0,732195.697089,2070684.0,1890190.84494,1.10761567045,11693.2310566,Borough Park,2093605,1.0955,0.3874,2.828,0.6661,0.5815
780,3022600,901156.0,637836.932279,1324590.0,1680920.14089,0.802581852155,11533.1547465,Borough Park,1349076,0.788,0.3795,2.0767,0.5361,0.7078
781,3022700,1421599.0,833144.236917,2469497.0,2588318.21641,1.02464874032,7574.09908726,Clinton Hill,2652117,0.9541,0.3219,2.9641,0.5492,0.5861
782,3022800,1034340.0,694485.836294,1727964.0,1801521.3156,0.962595882149,11781.1847558,Borough Park,1734137,0.9592,0.3855,2.4881,0.5741,0.6714
783,3022900,1103503.0,597366.1511,1886369.0,1849568.40401,1.06263006858,7200.51965899,Clinton Hill,1965407,1.0199,0.323,3.1578,0.5966,0.5413
784,3023000,1084642.0,687069.173211,1743640.0,1624924.5832,1.0730590318,11822.7933277,Borough Park,1743640,1.0731,0.4228,2.5378,0.6675,0.6335
785,3023100,1105750.0,651730.914918,2097508.0,1716029.90712,1.25849496622,6920.81381998,Clinton Hill,2159615,1.2223,0.3798,3.2184,0.6444,0.5894
786,3023200,1617777.0,1047036.03973,3000459.0,2436821.50259,1.2672405413,12093.5568543,Borough Park,3088039,1.2313,0.4297,2.8657,0.6639,0.6472
787,3023300,1098262.0,536764.566673,2259890.0,1849442.02566,1.37312711876,6794.79327155,Bedford,2539519,1.2219,0.2902,4.2102,0.5938,0.4887
